variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
naf_64CE0,0.00459295285294302,0.003931864458671387,0.0676156248369277,1.1673622240271182,0.009777154257851145,Avant appariement
naf_64CF0,0.001596974986224441,0.001935525810855301,0.03993031327194018,0.8253667318895346,-0.008478541661449134,Avant appariement
naf_64CG1,0.004639146344280091,0.0050663384171467036,0.06795321847816599,0.9160745772374679,-0.006286561290748482,Avant appariement
naf_64CG2,0.0032104476479264074,0.003661352183914795,0.056569879201193635,0.8772454203035859,-0.007970753028917081,Avant appariement
naf_64CH1,0.0014781917227862595,0.0028141664552197338,0.03841889563963066,0.5259724064937379,-0.03477389732815125,Avant appariement
naf_64CH2,0.010895064885357653,0.010449322985365076,0.10380943118813891,1.0421890803617122,0.004293847821829759,Avant appariement
naf_64CI0,0.003431516499325245,0.002614951989313717,0.05847864975726963,1.3111947123590868,0.01396346381800683,Avant appariement
naf_64CJ0,0.0029365862349994888,0.0030930667074881573,0.0541107416067407,0.9495594466010155,-0.002891855994617811,Avant appariement
naf_64CK0,0.005394739881150746,0.004932130776957387,0.07325062707533872,1.0932877864975117,0.0063154285862640136,Avant appariement
naf_64CL1,0.0055333203551619576,0.003457943729252862,0.07418032675467091,1.596845945486645,0.027977453277777797,Avant appariement
naf_64CL2,0.002049011294308632,0.0026107580005578007,0.04521968148913081,0.7852768420306642,-0.01242261528056522,Avant appariement
naf_64CM1,0.005916066426240543,0.0047203343447836214,0.07668823892312603,1.2518108930099223,0.015592118142855643,Avant appariement
naf_64CM2,0.007747308404245842,0.006142096533039195,0.08767732307326875,1.2593101943368008,0.018308176104615215,Avant appariement
naf_64DZ0,0.001366007529539088,8.912226106321809e-4,0.03693434788941199,1.5320078472584948,0.012854834213629481,Avant appariement
naf_64EZ1,7.456949315841398e-4,8.387977511832291e-4,0.02729727695710907,0.8890883552458073,-0.0034106998930837455,Avant appariement
naf_64EZ2,0.005160472889369888,0.00587577824703852,0.07165095497114514,0.8788950184735066,-0.009983193635823773,Avant appariement
naf_64FZ0,0.1059183761008074,0.08480245264462447,0.3077336285993179,1.2201851754091886,0.06861753638136425,Avant appariement
naf_64GZ1,0.028273716233382717,0.021328529818211556,0.16575404627488477,1.3162231304232108,0.04190055429267371,Avant appariement
naf_64GZ2,0.061816790014286985,0.04331341887672399,0.24082289310892185,1.3995953159356411,0.07683393758247933,Avant appariement
naf_64GZ3,0.10792119390377895,0.13687501703807933,0.3102813682310683,0.8149155620846299,-0.09331473333177487,Avant appariement
naf_64HZ1,0.025026973699405753,0.048522352911571844,0.15620724950474257,0.528519503056571,-0.1504115800429144,Avant appariement
naf_64HZ2,5.972158522864129e-4,5.787704483164281e-4,0.024430742004215064,1.0318521789114983,7.550079308603237e-4,Avant appariement
naf_64HZ3,3.9924374655611025e-4,0.0029861199942122956,0.01997712861709896,0.1340468956824563,-0.12949189531883018,Avant appariement
naf_64HZ4,0.010862069534402602,0.016893386708830234,0.10365384908644185,0.6469230355463755,-0.05818710281947978,Avant appariement
naf_64HZ5,8.083860983987356e-4,0.0013756283119404956,0.02842068393732887,0.5879831393659618,-0.01995878124511709,Avant appariement
naf_64Inconnu,0.01618092010835673,0.08413980242118971,0.1261711157856637,0.20658001445814586,-0.5386247231757846,Avant appariement
naf_64IZ0,0.10619883658392533,0.0883065302501924,0.30809244860459445,1.1790155475074064,0.05807447217473316,Avant appariement
naf_64JA1,0.008575491713217608,0.004978264653272464,0.09220618584280486,1.7163610725458764,0.03901286043951298,Avant appariement
naf_64JA2,0.0053518459249091805,0.0025457511748411,0.0729604086766274,2.0963542232648744,0.038460513050374436,Avant appariement
naf_64JB0,0.003504106271426356,0.0036236062851115495,0.059091784810668346,0.9671389421617294,-0.0020222779540011297,Avant appariement
naf_64JC0,0.03228595090951685,0.018617116087511768,0.17675879432994351,1.7100557310410254,0.07733043707285311,Avant appariement
naf_64KZ1,0.014260590682772797,0.012921679356977644,0.11856336963251145,1.1021217750931167,0.011292790766196374,Avant appariement
naf_64KZ2,0.004226704457341961,0.004552574794546976,0.06487567582716545,0.9287256968691815,-0.005022997187315056,Avant appariement
naf_64KZ3,0.012815394310941587,0.007515627850601733,0.11247756097409263,1.6960627880819976,0.047118433351880463,Avant appariement
naf_64LZ0,0.02121601066409743,0.010526911777349525,0.14410399048469247,1.9936372240951392,0.07417628651916729,Avant appariement
naf_64MA1,0.0534491690120862,0.029861199942122954,0.2249278157005188,1.7464022860096324,0.10486906208776577,Avant appariement
naf_64MA2,0.026630547755821205,0.01575262176722104,0.16100138884733564,1.6718650617839732,0.06756417485885668,Avant appariement
naf_64MB0,0.0029596829806680237,0.0017258263730594939,0.05432249068322395,1.7128191131225792,0.022713549988045256,Avant appariement
naf_64MC1,0.008460007984874932,0.006309856083275841,0.09158855784322577,1.3378613102595789,0.023476206550599423,Avant appariement
naf_64MC2,0.007506442342273973,0.0035585994593948494,0.0863140790808158,2.1010263533778106,0.045738110455685474,Avant appariement
